
[parse_sam] # Query: 0 len=1163
CUFF.3018.1: no touched! length 2108
CUFF.3019.1: no touched! length 2359
CUFF.3020.1: no touched! length 2315
CUFF.3021.1: no touched! length 4147
CUFF.3022.1: no touched! length 1589
CUFF.3023.1: no touched! length 661
CUFF.3024.1: no touched! length 4612
CUFF.3025.1: no touched! length 1368
CUFF.3026.1: no touched! length 2087
CUFF.3027.1: no touched! length 3439
CUFF.3028.1: no touched! length 2522
CUFF.3029.1: no touched! length 2271
CUFF.3030.1: no touched! length 782
CUFF.3031.1: no touched! length 2900
CUFF.3032.1: no touched! length 5168
CUFF.3033.1: no touched! length 1804
CUFF.3034.1: no touched! length 936
CUFF.3035.1: no touched! length 5090
CUFF.3036.1: no touched! length 2632
CUFF.3037.1: no touched! length 1233
CUFF.3038.1: no touched! length 364
CUFF.3039.1: no touched! length 8019
CUFF.3040.1: no touched! length 713
CUFF.3041.1: no touched! length 3908
CUFF.3042.1: no touched! length 181
CUFF.3043.1: no touched! length 1430
CUFF.3044.1: no touched! length 2001
CUFF.3045.1: no touched! length 1164
CUFF.3046.1: no touched! length 5972
CUFF.3047.1: no touched! length 1979
CUFF.3048.1: no touched! length 1869
CUFF.3049.1: no touched! length 1915
CUFF.3050.1: no touched! length 4241
CUFF.3051.1: no touched! length 3525
CUFF.3052.1: no touched! length 2098
CUFF.3053.1: no touched! length 2195
CUFF.3054.1: no touched! length 3677
CUFF.3055.1: no touched! length 2040
CUFF.3056.1: no touched! length 6441
CUFF.3057.1: no touched! length 6934
CUFF.3058.1: no touched! length 4397
CUFF.3059.1: no touched! length 1404
CUFF.3060.1: no touched! length 6304
CUFF.3061.1: no touched! length 1234
CUFF.3062.1: no touched! length 2436
CUFF.3063.1: no touched! length 3207
CUFF.3064.1: no touched! length 2481
CUFF.3065.1: no touched! length 1813
CUFF.3066.1: no touched! length 1561
CUFF.3067.1: no touched! length 3373
CUFF.3068.1: no touched! length 1276
CUFF.3069.1: no touched! length 737
CUFF.3070.1: no touched! length 1840
CUFF.3071.1: no touched! length 1524
CUFF.3072.1: no touched! length 2859
CUFF.3073.1: no touched! length 2081
CUFF.3074.1: no touched! length 1631
CUFF.3075.1: no touched! length 2813
CUFF.3076.1: no touched! length 3386
CUFF.3077.1: no touched! length 1337
CUFF.3078.1: no touched! length 2660
CUFF.3079.1: no touched! length 3345
CUFF.3080.1: no touched! length 3481
CUFF.3081.1: no touched! length 1826
CUFF.3082.1: no touched! length 991
CUFF.3083.1: no touched! length 2690
CUFF.3084.1: no touched! length 4331
CUFF.3085.1: no touched! length 1981
CUFF.3086.1: no touched! length 1792
CUFF.3087.1: no touched! length 1284
CUFF.3088.1: no touched! length 2470
CUFF.3089.1: no touched! length 1814
CUFF.3090.1: no touched! length 1200
CUFF.3091.1: no touched! length 2762
CUFF.3092.1: no touched! length 2962
CUFF.3093.1: no touched! length 2004
CUFF.3094.1: no touched! length 2407
CUFF.3095.1: no touched! length 2009
CUFF.3096.1: no touched! length 1787
CUFF.3097.1: no touched! length 755
CUFF.3098.1: no touched! length 1513
CUFF.3099.1: no touched! length 1213
CUFF.3100.1: no touched! length 2993
CUFF.3101.1: no touched! length 2616
CUFF.3102.1: no touched! length 5352
CUFF.3103.1: no touched! length 1469
CUFF.3104.1: no touched! length 441
CUFF.3105.1: no touched! length 1196
CUFF.3106.1: no touched! length 598
CUFF.3107.1: no touched! length 6140
CUFF.3108.1: no touched! length 928
CUFF.3109.1: no touched! length 2978
CUFF.3110.1: no touched! length 1636
CUFF.3111.1: no touched! length 1006
CUFF.3112.1: no touched! length 1594
CUFF.3113.1: no touched! length 2727
CUFF.3114.1: no touched! length 1724
CUFF.3115.1: no touched! length 7433
CUFF.3116.1: no touched! length 1102
CUFF.3117.1: no touched! length 2448
CUFF.3118.1: no touched! length 378
CUFF.3119.1: no touched! length 1439
CUFF.3120.1: no touched! length 3892
CUFF.3121.1: no touched! length 827
CUFF.3122.1: no touched! length 2341
CUFF.3123.1: no touched! length 1661
CUFF.3124.1: no touched! length 1277
CUFF.3125.1: no touched! length 827
CUFF.3126.1: no touched! length 3461
CUFF.3127.1: no touched! length 3269
CUFF.3128.1: no touched! length 1223
CUFF.3129.1: no touched! length 1834
CUFF.3130.1: no touched! length 1149
CUFF.3131.1: no touched! length 1650
CUFF.3132.1: no touched! length 3678
CUFF.3133.1: no touched! length 1418
CUFF.3134.1: no touched! length 705
CUFF.3135.1: no touched! length 3775
CUFF.3136.1: no touched! length 3789
CUFF.3137.1: no touched! length 2501
CUFF.3138.1: no touched! length 1166
CUFF.3139.1: no touched! length 2026
CUFF.3140.1: no touched! length 2737
CUFF.3141.1: no touched! length 1142
CUFF.3142.1: no touched! length 3664
CUFF.3143.1: no touched! length 2401
CUFF.3144.1: no touched! length 2093
CUFF.3145.1: no touched! length 1326
CUFF.3146.1: no touched! length 1769
CUFF.3147.1: no touched! length 1127
CUFF.3148.1: no touched! length 978
CUFF.3149.1: no touched! length 1460
CUFF.3150.1: no touched! length 5568
CUFF.3151.1: no touched! length 1838
CUFF.3152.1: no touched! length 1392
CUFF.3153.1: no touched! length 1113
CUFF.3154.1: no touched! length 2108
CUFF.3155.1: no touched! length 2330
CUFF.3156.1: no touched! length 1684
CUFF.3157.1: no touched! length 5604
CUFF.3158.1: no touched! length 2073
CUFF.3159.1: no touched! length 1506
CUFF.3160.1: no touched! length 1976
CUFF.3161.1: no touched! length 1090
CUFF.3162.1: no touched! length 4113
CUFF.3163.1: no touched! length 3606
CUFF.3164.1: no touched! length 1185
CUFF.3165.1: no touched! length 1687
CUFF.3166.1: no touched! length 2637
CUFF.3167.1: no touched! length 3065
CUFF.3168.1: no touched! length 2332
CUFF.3169.1: no touched! length 2296
CUFF.3170.1: no touched! length 3544
CUFF.3171.1: no touched! length 379
CUFF.3172.1: no touched! length 746
CUFF.3173.1: no touched! length 1387
CUFF.3174.1: no touched! length 1247
CUFF.3175.1: no touched! length 881
CUFF.3176.1: no touched! length 1598
CUFF.3177.1: no touched! length 1659
CUFF.3178.1: no touched! length 944
CUFF.3179.1: no touched! length 2317
CUFF.3180.1: no touched! length 5293
CUFF.3181.1: no touched! length 733
CUFF.3182.1: no touched! length 880
CUFF.3183.1: no touched! length 1608
CUFF.3184.1: no touched! length 1671
CUFF.3185.1: no touched! length 2904
CUFF.3186.1: no touched! length 2063
CUFF.3187.1: no touched! length 3007
CUFF.3188.1: no touched! length 2215
CUFF.3189.1: no touched! length 7519
CUFF.3190.1: no touched! length 653
CUFF.3191.1: no touched! length 1629
CUFF.3192.1: no touched! length 1422
CUFF.3193.1: no touched! length 1173
CUFF.3194.1: no touched! length 904
CUFF.3195.1: no touched! length 2081
CUFF.3196.1: no touched! length 1858
CUFF.3197.1: no touched! length 390
CUFF.3198.1: no touched! length 1876
CUFF.3199.1: no touched! length 6402
CUFF.3200.1: no touched! length 2567
CUFF.3201.1: no touched! length 476
CUFF.3202.1: no touched! length 12333
CUFF.3203.1: no touched! length 2050
CUFF.3204.1: no touched! length 3654
CUFF.3205.1: no touched! length 520
CUFF.3206.1: no touched! length 524
CUFF.3207.1: no touched! length 4290
CUFF.3208.1: no touched! length 4290
CUFF.3209.1: no touched! length 609
CUFF.3210.1: no touched! length 1052
CUFF.3211.1: no touched! length 1052
CUFF.3212.1: no touched! length 1052
CUFF.3213.1: no touched! length 1883
CUFF.3214.1: no touched! length 1883
CUFF.3215.1: no touched! length 1883
CUFF.3216.1: no touched! length 2057
CUFF.3217.1: no touched! length 1548
CUFF.3218.1: no touched! length 3038
CUFF.3219.1: no touched! length 1170
CUFF.3220.1: no touched! length 627
CUFF.3221.1: no touched! length 778
CUFF.3222.1: no touched! length 1459
CUFF.3223.1: no touched! length 4115
CUFF.3224.1: no touched! length 1334
CUFF.3225.1: no touched! length 2213
CUFF.3226.1: no touched! length 4077
CUFF.3227.1: no touched! length 1125
CUFF.3228.1: no touched! length 2036
CUFF.3229.1: no touched! length 1429
CUFF.3230.1: no touched! length 2789
CUFF.3231.1: no touched! length 3051
CUFF.3232.1: no touched! length 1679
CUFF.3233.1: no touched! length 4156
CUFF.3234.1: no touched! length 3950
CUFF.3235.1: no touched! length 2759
CUFF.3236.1: no touched! length 3253
CUFF.3237.1: no touched! length 2637
CUFF.3238.1: no touched! length 4023
CUFF.3239.1: no touched! length 8663
CUFF.3240.1: no touched! length 6228
CUFF.3241.1: no touched! length 1180
CUFF.3242.1: no touched! length 5143
CUFF.3243.1: no touched! length 2684
CUFF.3244.1: no touched! length 942
CUFF.3245.1: no touched! length 2665
CUFF.3246.1: no touched! length 2846
CUFF.3247.1: no touched! length 2787
CUFF.3248.1: no touched! length 905
CUFF.3249.1: no touched! length 6106
CUFF.3250.1: no touched! length 5837
CUFF.3251.1: no touched! length 3138
CUFF.3252.1: no touched! length 1043
CUFF.3253.1: no touched! length 6017
CUFF.3254.1: no touched! length 5162
CUFF.3255.1: no touched! length 1665
CUFF.3256.1: no touched! length 3734
CUFF.3257.1: no touched! length 3043
CUFF.3258.1: no touched! length 3626
CUFF.3259.1: no touched! length 4565
CUFF.3260.1: no touched! length 4294
CUFF.3261.1: no touched! length 3017
CUFF.3262.1: no touched! length 1370
CUFF.3263.1: no touched! length 1403
CUFF.3264.1: no touched! length 529
CUFF.3265.1: no touched! length 2299
CUFF.3266.1: no touched! length 881
CUFF.3267.1: no touched! length 1568
CUFF.3268.1: no touched! length 1595
CUFF.3269.1: no touched! length 3846
CUFF.3270.1: no touched! length 4643
CUFF.3271.1: no touched! length 1261
CUFF.3272.1: no touched! length 5235
CUFF.3273.1: no touched! length 1600
CUFF.3274.1: no touched! length 720
CUFF.3275.1: no touched! length 2951
CUFF.3276.1: no touched! length 2229
CUFF.3277.1: no touched! length 2104
CUFF.3278.1: no touched! length 2728
CUFF.3279.1: no touched! length 3559
CUFF.3280.1: no touched! length 1417
CUFF.3281.1: no touched! length 1148
CUFF.3282.1: no touched! length 1093
CUFF.3283.1: no touched! length 1343
CUFF.3284.1: no touched! length 2735
CUFF.3285.1: no touched! length 1007
CUFF.3286.1: no touched! length 1816
CUFF.3287.1: no touched! length 2489
CUFF.3288.1: no touched! length 3363
CUFF.3289.1: no touched! length 2762
CUFF.3290.1: no touched! length 1164
CUFF.3291.1: no touched! length 3463
CUFF.3292.1: no touched! length 3301
CUFF.3293.1: no touched! length 4433
CUFF.3294.1: no touched! length 2685
CUFF.3295.1: no touched! length 1704
CUFF.3296.1: no touched! length 1907
CUFF.3297.1: no touched! length 4131
CUFF.3298.1: no touched! length 685
CUFF.3299.1: no touched! length 1551
CUFF.3300.1: no touched! length 1110
CUFF.3301.1: no touched! length 2521
CUFF.3302.1: no touched! length 2071
CUFF.3303.1: no touched! length 2476
CUFF.3304.1: no touched! length 1158
CUFF.3305.1: no touched! length 3070
CUFF.3306.1: no touched! length 1303
CUFF.3307.1: no touched! length 1102
CUFF.3308.1: no touched! length 2459
CUFF.3309.1: no touched! length 2226
CUFF.3310.1: no touched! length 2226
CUFF.3311.1: no touched! length 2226
CUFF.3312.1: no touched! length 2226
CUFF.3313.1: no touched! length 3051
CUFF.3314.1: no touched! length 2214
CUFF.3315.1: no touched! length 3515
CUFF.3316.1: no touched! length 3234
CUFF.3317.1: no touched! length 2906
CUFF.3318.1: no touched! length 1081
CUFF.3319.1: no touched! length 2277
CUFF.3320.1: no touched! length 5037
CUFF.3321.1: no touched! length 2629
CUFF.3322.1: no touched! length 342
CUFF.3323.1: no touched! length 4582
CUFF.3324.1: no touched! length 3399
CUFF.3325.1: no touched! length 3191
CUFF.3326.1: no touched! length 4459
CUFF.3327.1: no touched! length 1043
CUFF.3328.1: no touched! length 3407
CUFF.3329.1: no touched! length 1273
CUFF.3330.1: no touched! length 2560
CUFF.3331.1: no touched! length 699
CUFF.3332.1: no touched! length 4593
CUFF.3333.1: no touched! length 7155
CUFF.3334.1: no touched! length 2918
CUFF.3335.1: no touched! length 3490
CUFF.3336.1: no touched! length 338
CUFF.3337.1: no touched! length 1229
CUFF.3338.1: no touched! length 3841
CUFF.3339.1: no touched! length 1673
CUFF.3340.1: no touched! length 1879
CUFF.3341.1: no touched! length 3644
CUFF.3342.1: no touched! length 1569
CUFF.3343.1: no touched! length 6320
CUFF.3344.1: no touched! length 844
CUFF.3345.1: no touched! length 9229
CUFF.3346.1: no touched! length 2784
CUFF.3347.1: no touched! length 2292
CUFF.3348.1: no touched! length 2420
CUFF.3349.1: no touched! length 2143
CUFF.3350.1: no touched! length 5110
CUFF.3351.1: no touched! length 3809
CUFF.3352.1: no touched! length 1670
CUFF.3353.1: no touched! length 513
CUFF.3354.1: no touched! length 2740
CUFF.3355.1: no touched! length 394
CUFF.3356.1: no touched! length 2959
CUFF.3357.1: no touched! length 1082
CUFF.3358.1: no touched! length 1195
CUFF.3359.1: no touched! length 568
CUFF.3360.1: no touched! length 2235
CUFF.3361.1: no touched! length 5483
CUFF.3362.1: no touched! length 5247
CUFF.3363.1: no touched! length 2334
CUFF.3364.1: no touched! length 2285
CUFF.3365.1: no touched! length 3867
CUFF.3366.1: no touched! length 1369
CUFF.3367.1: no touched! length 1849
CUFF.3368.1: no touched! length 2776
CUFF.3369.1: no touched! length 2089
CUFF.3370.1: no touched! length 2451
CUFF.3371.1: no touched! length 6681
CUFF.3372.1: no touched! length 1396
CUFF.3373.1: no touched! length 3937
CUFF.3374.1: no touched! length 1036
CUFF.3375.1: no touched! length 1799
CUFF.3376.1: no touched! length 1424
CUFF.3377.1: no touched! length 2261
CUFF.3378.1: no touched! length 3458
CUFF.3379.1: no touched! length 3807
CUFF.3380.1: no touched! length 1109
CUFF.3381.1: no touched! length 385
CUFF.3382.1: no touched! length 2120
CUFF.3383.1: no touched! length 3008
CUFF.3384.1: no touched! length 6167
CUFF.3385.1: no touched! length 1254
CUFF.3386.1: no touched! length 1960
CUFF.3387.1: no touched! length 2326
CUFF.3388.1: no touched! length 1648
CUFF.3389.1: no touched! length 1944
CUFF.3390.1: no touched! length 702
CUFF.3391.1: no touched! length 1719
CUFF.3392.1: no touched! length 4524
CUFF.3393.1: no touched! length 6328
CUFF.3394.1: no touched! length 666
CUFF.3395.1: no touched! length 1490
CUFF.3396.1: no touched! length 1796
CUFF.3397.1: no touched! length 1466
CUFF.3398.1: no touched! length 1524
CUFF.3399.1: no touched! length 3110
CUFF.3400.1: no touched! length 653
CUFF.3401.1: no touched! length 1884
CUFF.3402.1: no touched! length 418
CUFF.3403.1: no touched! length 3114
CUFF.3404.1: no touched! length 2108
CUFF.3405.1: no touched! length 2899
CUFF.3406.1: no touched! length 2362
CUFF.3407.1: no touched! length 2585
CUFF.3408.1: no touched! length 1241
CUFF.3409.1: no touched! length 4280
CUFF.3410.1: no touched! length 2935
CUFF.3411.1: no touched! length 1073
CUFF.3412.1: no touched! length 2725
CUFF.3413.1: no touched! length 1768
CUFF.3414.1: no touched! length 3266
CUFF.3415.1: no touched! length 5223
CUFF.3416.1: no touched! length 2389
CUFF.3417.1: no touched! length 3968
CUFF.3418.1: no touched! length 7660
CUFF.3419.1: no touched! length 515
CUFF.3420.1: no touched! length 3781
CUFF.3421.1: no touched! length 1833
CUFF.3422.1: no touched! length 1103
CUFF.3423.1: no touched! length 7707
CUFF.3424.1: no touched! length 1029
CUFF.3425.1: no touched! length 1367
CUFF.3426.1: no touched! length 2965
CUFF.3427.1: no touched! length 1645
CUFF.3428.1: no touched! length 544
CUFF.3429.1: no touched! length 923
CUFF.3430.1: no touched! length 1203
CUFF.3431.1: no touched! length 346
CUFF.3432.1: no touched! length 1206
CUFF.3433.1: no touched! length 2527
CUFF.3434.1: no touched! length 1692
CUFF.3435.1: no touched! length 516
CUFF.3436.1: no touched! length 1279
CUFF.3437.1: no touched! length 1109
CUFF.3438.1: no touched! length 3834
CUFF.3439.1: no touched! length 3721
CUFF.3440.1: no touched! length 2833
CUFF.3441.1: no touched! length 2875
CUFF.3442.1: no touched! length 3584
CUFF.3443.1: no touched! length 4687
CUFF.3444.1: no touched! length 418
CUFF.3445.1: no touched! length 2103
CUFF.3446.1: no touched! length 932
CUFF.3447.1: no touched! length 1728
CUFF.3448.1: no touched! length 513
CUFF.3449.1: no touched! length 2392
CUFF.3450.1: no touched! length 4089
CUFF.3451.1: no touched! length 1102
CUFF.3452.1: no touched! length 2702
CUFF.3453.1: no touched! length 3832
CUFF.3454.1: no touched! length 3411
CUFF.3455.1: no touched! length 3347
CUFF.3456.1: no touched! length 1111
CUFF.3457.1: no touched! length 1070
CUFF.3458.1: no touched! length 3990
CUFF.3459.1: no touched! length 2177
CUFF.3460.1: no touched! length 4680
CUFF.3461.1: no touched! length 739
CUFF.3462.1: no touched! length 4223
CUFF.3463.1: no touched! length 2413
CUFF.3464.1: no touched! length 2832
CUFF.3465.1: no touched! length 1825
CUFF.3466.1: no touched! length 4511
CUFF.3467.1: no touched! length 3991
CUFF.3468.1: no touched! length 3632
CUFF.3469.1: no touched! length 1233
CUFF.3470.1: no touched! length 2287
CUFF.3471.1: no touched! length 3385
CUFF.3472.1: no touched! length 987
CUFF.3473.1: no touched! length 653
CUFF.3474.1: no touched! length 412
CUFF.3475.1: no touched! length 1613
CUFF.3476.1: no touched! length 1828
CUFF.3477.1: no touched! length 2049
CUFF.3478.1: no touched! length 1882
CUFF.3479.1: no touched! length 350
CUFF.3480.1: no touched! length 2876
CUFF.3481.1: no touched! length 1824
CUFF.3482.1: no touched! length 3326
CUFF.3483.1: no touched! length 4753
CUFF.3484.1: no touched! length 3487
CUFF.3485.1: no touched! length 4255
CUFF.3486.1: no touched! length 1034
CUFF.3487.1: no touched! length 8393
CUFF.3488.1: no touched! length 1843
CUFF.3489.1: no touched! length 1603
CUFF.3490.1: no touched! length 772
CUFF.3491.1: no touched! length 329
CUFF.3492.1: no touched! length 1358
CUFF.3493.1: no touched! length 7530
CUFF.3494.1: no touched! length 1286
CUFF.3495.1: no touched! length 1015
CUFF.3496.1: no touched! length 3646
CUFF.3497.1: no touched! length 2301
CUFF.3498.1: no touched! length 1979
CUFF.3499.1: no touched! length 3688
CUFF.3500.1: no touched! length 1566
CUFF.3501.1: no touched! length 2572
CUFF.3502.1: no touched! length 2616
CUFF.3503.1: no touched! length 1769
CUFF.3504.1: no touched! length 1965
CUFF.3505.1: no touched! length 2215
CUFF.3506.1: no touched! length 3449
CUFF.3507.1: no touched! length 3464
CUFF.3508.1: no touched! length 537
CUFF.3509.1: no touched! length 2215
CUFF.3510.1: no touched! length 6292
CUFF.3511.1: no touched! length 777
CUFF.3512.1: no touched! length 2106
CUFF.3513.1: no touched! length 1842
CUFF.3514.1: no touched! length 1071
CUFF.3515.1: no touched! length 4995
CUFF.3516.1: no touched! length 1108
CUFF.3517.1: no touched! length 5304
CUFF.3518.1: no touched! length 4230
CUFF.3519.1: no touched! length 2850
CUFF.3520.1: no touched! length 6782
CUFF.3521.1: no touched! length 2250
CUFF.3522.1: no touched! length 1671
CUFF.3523.1: no touched! length 744
CUFF.3524.1: no touched! length 3820
CUFF.3525.1: no touched! length 4344
CUFF.3526.1: no touched! length 4653
CUFF.3527.1: no touched! length 3888
CUFF.3528.1: no touched! length 4055
CUFF.3529.1: no touched! length 3371
CUFF.3530.1: no touched! length 3371
CUFF.3531.1: no touched! length 3371
CUFF.3532.1: no touched! length 1361
CUFF.3533.1: no touched! length 2849
CUFF.3534.1: no touched! length 963
CUFF.3535.1: no touched! length 3387
CUFF.3536.1: no touched! length 4925
CUFF.3537.1: no touched! length 821
CUFF.3538.1: no touched! length 4295
CUFF.3539.1: no touched! length 2094
CUFF.3540.1: no touched! length 6130
CUFF.3541.1: no touched! length 1979
CUFF.3542.1: no touched! length 1228
CUFF.3543.1: no touched! length 4393
CUFF.3544.1: no touched! length 1371
CUFF.3545.1: no touched! length 1582
CUFF.3546.1: no touched! length 3027
CUFF.3547.1: no touched! length 674
CUFF.3548.1: no touched! length 4774
CUFF.3549.1: no touched! length 3705
CUFF.3550.1: no touched! length 2468
CUFF.3551.1: no touched! length 992
CUFF.3552.1: no touched! length 6300
CUFF.3553.1: no touched! length 1468
CUFF.3554.1: no touched! length 4382
CUFF.3555.1: no touched! length 3376
CUFF.3556.1: no touched! length 2941
CUFF.3557.1: no touched! length 3533
CUFF.3558.1: no touched! length 1027
CUFF.3559.1: no touched! length 2358
CUFF.3560.1: no touched! length 2172
CUFF.3561.1: no touched! length 1353
CUFF.3562.1: no touched! length 5386
CUFF.3563.1: no touched! length 1447
CUFF.3564.1: no touched! length 5846
CUFF.3565.1: no touched! length 3475
CUFF.3566.1: no touched! length 2377
CUFF.3567.1: no touched! length 3938
CUFF.3568.1: no touched! length 2874
CUFF.3569.1: no touched! length 942
CUFF.3570.1: no touched! length 2131
CUFF.3571.1: no touched! length 1201
CUFF.3572.1: no touched! length 1886
CUFF.3573.1: no touched! length 1555
CUFF.3574.1: no touched! length 1309
CUFF.3575.1: no touched! length 2002
CUFF.3576.1: no touched! length 2601
CUFF.3577.1: no touched! length 1449
CUFF.3578.1: no touched! length 962
CUFF.3579.1: no touched! length 4356
CUFF.3580.1: no touched! length 1845
CUFF.3581.1: no touched! length 2013
CUFF.3582.1: no touched! length 2913
CUFF.3583.1: no touched! length 738
CUFF.3584.1: no touched! length 1821
CUFF.3585.1: no touched! length 6238
CUFF.3586.1: no touched! length 3498
CUFF.3587.1: no touched! length 4258
CUFF.3588.1: no touched! length 2134
CUFF.3589.1: no touched! length 5453
CUFF.3590.1: no touched! length 1636
CUFF.3591.1: no touched! length 3723
CUFF.3592.1: no touched! length 1732
CUFF.3593.1: no touched! length 2299
CUFF.3594.1: no touched! length 6051
CUFF.3595.1: no touched! length 3312
CUFF.3596.1: no touched! length 2234
CUFF.3597.1: no touched! length 2982
CUFF.3598.1: no touched! length 2993
CUFF.3599.1: no touched! length 7180
CUFF.3600.1: no touched! length 1619
CUFF.3601.1: no touched! length 3475
CUFF.3602.1: no touched! length 1723
CUFF.3603.1: no touched! length 5457
CUFF.3604.1: no touched! length 5677
CUFF.3605.1: no touched! length 2419
CUFF.3606.1: no touched! length 2003
CUFF.3607.1: no touched! length 1136
CUFF.3608.1: no touched! length 1327
CUFF.3609.1: no touched! length 3308
CUFF.3610.1: no touched! length 2308
CUFF.3611.1: no touched! length 2774
CUFF.3612.1: no touched! length 1255
CUFF.3613.1: no touched! length 5015
CUFF.3614.1: no touched! length 3456
CUFF.3615.1: no touched! length 1742
CUFF.3616.1: no touched! length 2146
CUFF.3617.1: no touched! length 3162
CUFF.3618.1: no touched! length 2392
CUFF.3619.1: no touched! length 4090
CUFF.3620.1: no touched! length 2875
CUFF.3621.1: no touched! length 1749
CUFF.3622.1: no touched! length 4672
CUFF.3623.1: no touched! length 1304
CUFF.3624.1: no touched! length 702
CUFF.3625.1: no touched! length 906
CUFF.3626.1: no touched! length 4747
CUFF.3627.1: no touched! length 4688
CUFF.3628.1: no touched! length 585
CUFF.3629.1: no touched! length 321
CUFF.3630.1: no touched! length 3042
CUFF.3631.1: no touched! length 3954
CUFF.3632.1: no touched! length 1694
CUFF.3633.1: no touched! length 1938
CUFF.3634.1: no touched! length 1878
CUFF.3635.1: no touched! length 1166
CUFF.3636.1: no touched! length 2980
CUFF.3637.1: no touched! length 4559
CUFF.3638.1: no touched! length 4290
CUFF.3639.1: no touched! length 4040
CUFF.3640.1: no touched! length 4402
CUFF.3641.1: no touched! length 3723
CUFF.3642.1: no touched! length 3380
CUFF.3643.1: no touched! length 1333
CUFF.3644.1: no touched! length 3352
CUFF.3645.1: no touched! length 3685
CUFF.3646.1: no touched! length 1139
CUFF.3647.1: no touched! length 731
CUFF.3648.1: no touched! length 2558
CUFF.3649.1: no touched! length 3126
CUFF.3650.1: no touched! length 1659
CUFF.3651.1: no touched! length 1864
CUFF.3652.1: no touched! length 912
CUFF.3653.1: no touched! length 781
CUFF.3654.1: no touched! length 3762
CUFF.3655.1: no touched! length 2787
CUFF.3656.1: no touched! length 1060
CUFF.3657.1: no touched! length 706
CUFF.3658.1: no touched! length 1022
CUFF.3659.1: no touched! length 2619
CUFF.3660.1: no touched! length 3852
CUFF.3661.1: no touched! length 1761
CUFF.3662.1: no touched! length 4653
CUFF.3663.1: no touched! length 2774
CUFF.3664.1: no touched! length 1237
CUFF.3665.1: no touched! length 2082
CUFF.3666.1: no touched! length 1488
CUFF.3667.1: no touched! length 422
CUFF.3668.1: no touched! length 5501
CUFF.3669.1: no touched! length 1600
CUFF.3670.1: no touched! length 2141
CUFF.3671.1: no touched! length 1185
CUFF.3672.1: no touched! length 2583
CUFF.3673.1: no touched! length 1386
CUFF.3674.1: no touched! length 3130
CUFF.3675.1: no touched! length 934
CUFF.3676.1: no touched! length 2458
CUFF.3677.1: no touched! length 2207
CUFF.3678.1: no touched! length 2066
CUFF.3679.1: no touched! length 6300
CUFF.3680.1: no touched! length 1525
CUFF.3681.1: no touched! length 435
CUFF.3682.1: no touched! length 952
CUFF.3683.1: no touched! length 1620
CUFF.3684.1: no touched! length 1941
CUFF.3685.1: no touched! length 1680
CUFF.3686.1: no touched! length 3364
CUFF.3687.1: no touched! length 3816
CUFF.3688.1: no touched! length 254
CUFF.3689.1: no touched! length 3951
CUFF.3690.1: no touched! length 1701
CUFF.3691.1: no touched! length 2501
CUFF.3692.1: no touched! length 5635
CUFF.3693.1: no touched! length 5053
CUFF.3694.1: no touched! length 1063
CUFF.3695.1: no touched! length 1111
CUFF.3696.1: no touched! length 1761
CUFF.3697.1: no touched! length 1467
CUFF.3698.1: no touched! length 1441
CUFF.3699.1: no touched! length 716
CUFF.3700.1: no touched! length 980
CUFF.3701.1: no touched! length 2762
CUFF.3702.1: no touched! length 575
CUFF.3703.1: no touched! length 1504
CUFF.3704.1: no touched! length 4007
CUFF.3705.1: no touched! length 1825
CUFF.3706.1: no touched! length 3525
CUFF.3707.1: no touched! length 3838
CUFF.3708.1: no touched! length 3285
CUFF.3709.1: no touched! length 1081
CUFF.3710.1: no touched! length 4200
CUFF.3711.1: no touched! length 2264
CUFF.3712.1: no touched! length 2376
CUFF.3713.1: no touched! length 662
CUFF.3714.1: no touched! length 7174
CUFF.3715.1: no touched! length 2383
CUFF.3716.1: no touched! length 4035
CUFF.3717.1: no touched! length 2414
CUFF.3718.1: no touched! length 2461
CUFF.3719.1: no touched! length 1121
CUFF.3720.1: no touched! length 3123
CUFF.3721.1: no touched! length 409
CUFF.3722.1: no touched! length 9840
CUFF.3723.1: no touched! length 6805
CUFF.3724.1: no touched! length 3536
CUFF.3725.1: no touched! length 1681
CUFF.3726.1: no touched! length 1424
CUFF.3727.1: no touched! length 1432
CUFF.3728.1: no touched! length 2955
CUFF.3729.1: no touched! length 2720
CUFF.3730.1: no touched! length 1779
CUFF.3731.1: no touched! length 665
CUFF.3732.1: no touched! length 2726
CUFF.3733.1: no touched! length 1883
CUFF.3734.1 [980]: (0, 1163): [1, 949], (0, 1163): [822, 980], 	 979/980:0.998980	 1
CUFF.3735.1: no touched! length 331
CUFF.3736.1: no touched! length 1156
CUFF.3737.1: no touched! length 741
CUFF.3738.1: no touched! length 2145
CUFF.3739.1: no touched! length 2134
CUFF.3740.1: no touched! length 2183
CUFF.3741.1: no touched! length 6185
CUFF.3742.1: no touched! length 3188
CUFF.3743.1: no touched! length 6350
CUFF.3744.1: no touched! length 2895
CUFF.3745.1: no touched! length 1957
CUFF.3746.1: no touched! length 1632
CUFF.3747.1: no touched! length 4602
CUFF.3748.1: no touched! length 617
CUFF.3749.1: no touched! length 1317
CUFF.3750.1: no touched! length 2339
CUFF.3751.1: no touched! length 1617
CUFF.3752.1: no touched! length 1023
CUFF.3753.1: no touched! length 713
CUFF.3754.1: no touched! length 5039
CUFF.3755.1: no touched! length 5817
CUFF.3756.1: no touched! length 3075
