0:972:[41384342,41385313]
2052:184:[45712875,45713058]
2053:123:[45713671,45713793]
2054:104:[45714283,45714386]
2055:64:[45716265,45716328]
2056:565:[45717538,45718102]
2057:821:[45710273,45711093]
2051:101:[45712184,45712284]
2052:184:[45712875,45713058]
2053:123:[45713671,45713793]
2054:104:[45714283,45714386]
2055:64:[45716265,45716328]
2058:573:[45717538,45718110]
2059:1384:[45748826,45750209]
2060:98:[45750705,45750802]
2061:173:[45751725,45751897]
2062:231:[45752915,45753145]
2063:48:[45755640,45755687]
2064:20:[45757531,45757550]
2065:286:[45759000,45759285]
2066:266:[45773483,45773748]
2067:90:[45774530,45774619]
2068:170:[45783996,45784165]
2069:182:[45786636,45786817]
2070:168:[45789059,45789226]
2071:182:[45795715,45795896]
2072:63:[45797594,45797656]
2073:202:[45798879,45799080]
2074:104:[45802600,45802703]
2075:123:[45810786,45810908]
2076:355:[45811154,45811508]
2077:139:[45815296,45815434]
2078:131:[45817629,45817759]
2079:147:[45819178,45819324]
2080:114:[45820141,45820254]
2081:218:[45821563,45821780]
2082:120:[45825024,45825143]
2083:134:[45825787,45825920]
2084:173:[45826476,45826648]
2085:185:[45833773,45833957]
2086:183:[45837809,45837991]
2087:134:[45838305,45838438]
2088:89:[45843527,45843615]
2089:89:[45844734,45844822]
2090:159:[45845552,45845710]
2091:78:[45846542,45846619]
2092:103:[45846892,45846994]
2093:88:[45855013,45855100]
2094:107:[45856944,45857050]
2095:103:[45858949,45859051]
2096:118:[45860671,45860788]
2097:1391:[45861574,45862964]
2098:147:[45875392,45875538]
2099:2360:[45876380,45878739]
2100:622:[45937097,45937718]
2101:75:[45938141,45938215]
2102:351:[45938510,45938860]
2100:622:[45937097,45937718]
2102:351:[45938510,45938860]
2103:1012:[45959067,45960078]
2104:1072:[45970317,45971388]
2105:739:[45977905,45978643]
2106:1383:[45993605,45994987]
2107:919:[45999563,46000481]
2108:1239:[46011148,46012386]
2109:160:[46020496,46020655]
2110:1422:[46020670,46022091]
2111:877:[46031995,46032871]
2112:1257:[46047039,46048295]
2113:1101:[46057272,46058372]
2114:1237:[46066330,46067566]
2115:448:[46074129,46074576]
2116:411:[46077848,46078258]
2117:740:[46086105,46086844]
2118:589:[46101490,46102078]
2119:874:[46117086,46117959]
2120:1425:[46225531,46226955]
2121:73:[46228961,46229033]
2122:130:[46233890,46234019]
2123:183:[46237862,46238044]
2124:2911:[46188494,46191404]
2125:142:[46193461,46193602]
2126:120:[46197213,46197332]
2127:132:[46221620,46221751]
2124:2911:[46188494,46191404]
2125:142:[46193461,46193602]
2126:120:[46197213,46197332]
2128:47:[46207834,46207880]
2129:37:[46207974,46208010]
2127:132:[46221620,46221751]
2124:2911:[46188494,46191404]
2125:142:[46193461,46193602]
2126:120:[46197213,46197332]
2128:47:[46207834,46207880]
2129:37:[46207974,46208010]
2130:116:[46221198,46221313]
2127:132:[46221620,46221751]
2131:2044:[46269499,46271542]
2132:48:[46275124,46275171]
2133:173:[46276107,46276279]
2134:110:[46281077,46281186]
2135:54:[46285309,46285362]
2136:403:[46293416,46293818]
2137:479:[46305867,46306345]
2138:168:[46306650,46306817]
2139:204:[46308607,46308810]
2140:221:[46309190,46309410]
2141:246:[46309892,46310137]
2142:189:[46311723,46311911]
2143:142:[46313318,46313459]
2144:91:[46314885,46314975]
2145:97:[46318981,46319077]
2146:157:[46320234,46320390]
2147:243:[46321406,46321648]
2148:172:[46323279,46323450]
2149:182:[46326829,46327010]
2150:90:[46330198,46330287]
2151:62:[46330639,46330700]
2152:231:[46340735,46340965]
2137:479:[46305867,46306345]
2138:168:[46306650,46306817]
2139:204:[46308607,46308810]
2140:221:[46309190,46309410]
2141:246:[46309892,46310137]
2142:189:[46311723,46311911]
2143:142:[46313318,46313459]
2144:91:[46314885,46314975]
2145:97:[46318981,46319077]
2146:157:[46320234,46320390]
2147:243:[46321406,46321648]
2148:172:[46323279,46323450]
2149:182:[46326829,46327010]
2150:90:[46330198,46330287]
2151:62:[46330639,46330700]
2153:186:[46348568,46348753]
2154:1086:[46353198,46354283]
2155:164:[46354848,46355011]
2156:265:[46355541,46355805]
2157:322:[46359507,46359828]
2158:372:[46354640,46355011]
2156:265:[46355541,46355805]
2159:145:[46357453,46357597]
2157:322:[46359507,46359828]
2160:148:[46359954,46360101]
2161:155:[46363598,46363752]
2162:70:[46380014,46380083]
2163:149:[46386948,46387096]
2164:70:[46393111,46393180]
2165:295:[46396594,46396888]
2166:1973:[46409778,46411750]
2167:184:[46413818,46414001]
2168:446:[46419126,46419571]
2169:285:[46424358,46424642]
2170:2257:[46490870,46493126]
2171:3787:[46683842,46687628]
2172:182:[46689753,46689934]
2173:127:[46696931,46697057]
2174:68:[46698017,46698084]
2175:112:[46702263,46702374]
2176:146:[46703297,46703442]
2177:252:[46705592,46705843]
2178:157:[46707655,46707811]
2179:1709:[46683842,46685550]
2180:125:[46687504,46687628]
2172:182:[46689753,46689934]
2173:127:[46696931,46697057]
2174:68:[46698017,46698084]
2175:112:[46702263,46702374]
2176:146:[46703297,46703442]
2177:252:[46705592,46705843]
2178:157:[46707655,46707811]
2181:194:[46707966,46708159]
2182:89:[46709265,46709353]
2183:6885:[46710385,46717269]
2179:1709:[46683842,46685550]
2184:207:[46685936,46686142]
2180:125:[46687504,46687628]
2172:182:[46689753,46689934]
2173:127:[46696931,46697057]
2174:68:[46698017,46698084]
2175:112:[46702263,46702374]
2176:146:[46703297,46703442]
2177:252:[46705592,46705843]
2178:157:[46707655,46707811]
2185:1905:[46839630,46841534]
2186:251:[46842326,46842576]
2187:1272:[46843684,46844955]
2185:1905:[46839630,46841534]
2186:251:[46842326,46842576]
2188:188:[46844798,46844985]
2189:1427:[46934628,46936054]
2190:143:[46945730,46945872]
2191:203:[46950683,46950885]
2192:761:[46951302,46952062]
2193:92:[46954451,46954542]
2194:439:[46934628,46935066]
2190:143:[46945730,46945872]
2191:203:[46950683,46950885]
2192:761:[46951302,46952062]
2195:239:[46957684,46957922]
2196:105:[46962281,46962385]
2189:1427:[46934628,46936054]
2190:143:[46945730,46945872]
2191:203:[46950683,46950885]
2192:761:[46951302,46952062]
2195:239:[46957684,46957922]
2196:105:[46962281,46962385]
2197:200:[47401662,47401861]
2198:131:[47402547,47402677]
2199:202:[47404182,47404383]
2200:161:[47406439,47406599]
2201:130:[47406857,47406986]
2202:22:[47407068,47407089]
2203:22:[47407412,47407433]
2204:46:[47407523,47407568]
2205:55:[47408997,47409051]
2206:46:[47409521,47409566]
2207:28:[47409665,47409692]
2208:28:[47410171,47410198]
2209:46:[47410291,47410336]
2210:55:[47410686,47410740]
2211:64:[47410892,47410955]
2212:64:[47411923,47411986]
2213:55:[47412077,47412131]
2214:37:[47412276,47412312]
2215:64:[47412661,47412724]
2216:64:[47414080,47414143]
2217:64:[47417334,47417397]
2218:64:[47417613,47417676]
2219:52:[47418034,47418085]
2220:37:[47418311,47418347]
2221:64:[47418810,47418873]
2222:67:[47419066,47419132]
2223:37:[47419570,47419606]
2224:38:[47420244,47420281]
2225:10:[47420672,47420681]
2226:135:[47421166,47421300]
2227:111:[47421874,47421984]
2228:185:[47422131,47422315]
2229:185:[47422440,47422624]
2230:31:[47423033,47423063]
2231:1660:[47423304,47424963]
2232:56:[47518032,47518087]
2233:143:[47531363,47531505]
2234:600:[47531892,47532491]
2235:22:[47532717,47532738]
2236:67:[47533921,47533987]
2237:55:[47535785,47535839]
2238:46:[47535922,47535967]
2239:28:[47536290,47536317]
2240:28:[47536564,47536591]
2241:46:[47536683,47536728]
2242:55:[47537313,47537367]
2243:64:[47537787,47537850]
2244:64:[47538527,47538590]
2245:91:[47538943,47539033]
2246:64:[47539701,47539764]
2247:64:[47540428,47540491]
2248:64:[47540974,47541037]
2249:64:[47541469,47541532]
2250:52:[47542021,47542072]
2251:37:[47542409,47542445]
2252:64:[47542788,47542851]
2253:64:[47544564,47544627]
2254:37:[47544798,47544834]
2255:47:[47545179,47545225]
2256:154:[47545378,47545531]
2257:454:[47545698,47546151]
2258:40:[47546416,47546455]
2259:611:[47549109,47549719]
2232:56:[47518032,47518087]
2233:143:[47531363,47531505]
2234:600:[47531892,47532491]
2235:22:[47532717,47532738]
2236:67:[47533921,47533987]
2237:55:[47535785,47535839]
2238:46:[47535922,47535967]
2239:28:[47536290,47536317]
2240:28:[47536564,47536591]
2241:46:[47536683,47536728]
2242:55:[47537313,47537367]
2243:64:[47537787,47537850]
2244:64:[47538527,47538590]
2245:91:[47538943,47539033]
2246:64:[47539701,47539764]
2247:64:[47540428,47540491]
2248:64:[47540974,47541037]
2249:64:[47541469,47541532]
2250:52:[47542021,47542072]
2251:37:[47542409,47542445]
2252:64:[47542788,47542851]
2253:64:[47544564,47544627]
2254:37:[47544798,47544834]
2255:47:[47545179,47545225]
2256:154:[47545378,47545531]
2257:454:[47545698,47546151]
2258:40:[47546416,47546455]
2260:904:[47548816,47549719]
2232:56:[47518032,47518087]
2233:143:[47531363,47531505]
2234:600:[47531892,47532491]
2235:22:[47532717,47532738]
2236:67:[47533921,47533987]
2237:55:[47535785,47535839]
2238:46:[47535922,47535967]
2239:28:[47536290,47536317]
2240:28:[47536564,47536591]
2241:46:[47536683,47536728]
2242:55:[47537313,47537367]
2243:64:[47537787,47537850]
2244:64:[47538527,47538590]
2245:91:[47538943,47539033]
2246:64:[47539701,47539764]
2247:64:[47540428,47540491]
2248:64:[47540974,47541037]
2249:64:[47541469,47541532]
2250:52:[47542021,47542072]
2251:37:[47542409,47542445]
2252:64:[47542788,47542851]
2253:64:[47544564,47544627]
2254:37:[47544798,47544834]
2255:47:[47545179,47545225]
2256:154:[47545378,47545531]
2257:454:[47545698,47546151]
2258:40:[47546416,47546455]
2261:897:[47551867,47552763]
2262:234:[47556175,47556408]
2263:90:[47556898,47556987]
2264:97:[47557152,47557248]
2265:140:[47558421,47558560]
2266:45:[47558793,47558837]
2267:163:[47565330,47565492]
2268:131:[47565731,47565861]
2269:63:[47566179,47566241]
2270:133:[47570032,47570164]
2271:139:[47570301,47570439]
2272:181:[47571471,47571651]
2273:90:[47571805,47571894]
2274:130:[47572820,47572949]
2275:185:[47574062,47574246]
2276:99:[47575383,47575481]
2277:295:[47556693,47556987]
2264:97:[47557152,47557248]
2265:140:[47558421,47558560]
2266:45:[47558793,47558837]
2267:163:[47565330,47565492]
2268:131:[47565731,47565861]
2269:63:[47566179,47566241]
2270:133:[47570032,47570164]
2271:139:[47570301,47570439]
2272:181:[47571471,47571651]
2273:90:[47571805,47571894]
2274:130:[47572820,47572949]
2275:185:[47574062,47574246]
2276:99:[47575383,47575481]
2278:2113:[47609037,47611149]
2279:80:[47611794,47611873]
2280:172:[47614404,47614575]
2281:82:[47615589,47615670]
2282:67:[47616115,47616181]
2283:107:[47625749,47625855]
2284:98:[47626585,47626682]
2285:151:[47627341,47627491]
2286:52:[47628164,47628215]
2287:73:[47629467,47629539]
2288:58:[47630601,47630658]
2289:29:[47632938,47632966]
2290:99:[47633651,47633749]
2291:120:[47635093,47635212]
2292:110:[47635598,47635707]
2293:137:[47636302,47636438]
2294:98:[47639389,47639486]
2295:123:[47641767,47641889]
2296:110:[47642543,47642652]
2297:140:[47647465,47647604]
2298:392:[47648347,47648738]
2299:559:[47581061,47581619]
2300:153:[47581829,47581981]
2301:352:[47588221,47588572]
2302:1152:[47602537,47603688]
2303:105:[47604269,47604373]
2299:559:[47581061,47581619]
2300:153:[47581829,47581981]
2301:352:[47588221,47588572]
2303:105:[47604269,47604373]
2304:377:[47608359,47608735]
2305:171:[47610979,47611149]
2279:80:[47611794,47611873]
2280:172:[47614404,47614575]
2281:82:[47615589,47615670]
2282:67:[47616115,47616181]
2283:107:[47625749,47625855]
2284:98:[47626585,47626682]
2285:151:[47627341,47627491]
2286:52:[47628164,47628215]
2287:73:[47629467,47629539]
2288:58:[47630601,47630658]
2289:29:[47632938,47632966]
2290:99:[47633651,47633749]
2291:120:[47635093,47635212]
2292:110:[47635598,47635707]
2293:137:[47636302,47636438]
2294:98:[47639389,47639486]
2295:123:[47641767,47641889]
2296:110:[47642543,47642652]
2297:140:[47647465,47647604]
2306:167:[47648347,47648513]
2307:94:[47648645,47648738]
2278:2113:[47609037,47611149]
2279:80:[47611794,47611873]
2280:172:[47614404,47614575]
2281:82:[47615589,47615670]
2282:67:[47616115,47616181]
2283:107:[47625749,47625855]
2284:98:[47626585,47626682]
2285:151:[47627341,47627491]
2286:52:[47628164,47628215]
2287:73:[47629467,47629539]
2288:58:[47630601,47630658]
2289:29:[47632938,47632966]
2290:99:[47633651,47633749]
2291:120:[47635093,47635212]
2292:110:[47635598,47635707]
2293:137:[47636302,47636438]
2294:98:[47639389,47639486]
2295:123:[47641767,47641889]
2308:77:[47642576,47642652]
2297:140:[47647465,47647604]
2306:167:[47648347,47648513]
2307:94:[47648645,47648738]
2278:2113:[47609037,47611149]
2279:80:[47611794,47611873]
2280:172:[47614404,47614575]
2281:82:[47615589,47615670]
2282:67:[47616115,47616181]
2283:107:[47625749,47625855]
2284:98:[47626585,47626682]
2285:151:[47627341,47627491]
2286:52:[47628164,47628215]
2287:73:[47629467,47629539]
2288:58:[47630601,47630658]
2289:29:[47632938,47632966]
2290:99:[47633651,47633749]
2291:120:[47635093,47635212]
2292:110:[47635598,47635707]
2293:137:[47636302,47636438]
2294:98:[47639389,47639486]
2295:123:[47641767,47641889]
2296:110:[47642543,47642652]
2297:140:[47647465,47647604]
2306:167:[47648347,47648513]
2307:94:[47648645,47648738]
2309:24:[47649157,47649180]
2310:187:[47660747,47660933]
2311:2106:[47669499,47671604]
2312:294:[47655047,47655340]
2313:152:[47656742,47656893]
2314:208:[47660724,47660931]
2315:131:[47662715,47662845]
2316:259:[47663378,47663636]
2317:392:[47664720,47665111]
2318:99:[47666220,47666318]
2319:260:[47666541,47666800]
2320:155:[47671442,47671596]
2321:136:[47674305,47674440]
2322:70:[47674689,47674758]
2323:199:[47676702,47676900]
2324:154:[47678852,47679005]
2325:115:[47680706,47680820]
2326:133:[47681193,47681325]
2327:102:[47684030,47684131]
2328:204:[47685234,47685437]
2329:243:[47685838,47686080]
2330:162:[47686895,47687056]
2331:164:[47690314,47690477]
2332:270:[47692474,47692743]
2333:199:[47693301,47693499]
2334:141:[47695099,47695239]
2335:192:[47697440,47697631]
2336:146:[47699906,47700051]
2337:80:[47700410,47700489]
2338:225:[47703528,47703752]
2339:1256:[47703981,47705236]
2340:1023:[47721046,47722068]
2341:93:[47722398,47722490]
2342:113:[47731369,47731481]
2343:166:[47734629,47734794]
2344:75:[47735387,47735461]
2345:62:[47737121,47737182]
2346:210:[47737925,47738134]
2347:1234:[47742552,47743785]
1020:275:[47878861,47879135]
1021:73:[47904669,47904741]
1022:121:[47910512,47910632]
1023:121:[47916900,47917020]
1024:253:[47918494,47918746]
1025:130:[47924273,47924402]
1026:121:[47929169,47929289]
1127:199:[47931329,47931527]
1028:93:[47949004,47949096]
1029:112:[47952039,47952150]
1030:125:[47953436,47953560]
1031:111:[47953916,47954026]
1032:104:[47954497,47954600]
1033:66:[47957136,47957201]
1034:95:[47957358,47957452]
1035:121:[47958395,47958515]
1036:116:[47959789,47959904]
1037:141:[47961668,47961808]
1038:138:[47965049,47965186]
2348:427:[47965793,47966219]
1020:275:[47878861,47879135]
1021:73:[47904669,47904741]
1022:121:[47910512,47910632]
1023:121:[47916900,47917020]
1024:253:[47918494,47918746]
1025:130:[47924273,47924402]
1026:121:[47929169,47929289]
1127:199:[47931329,47931527]
1028:93:[47949004,47949096]
1029:112:[47952039,47952150]
1030:125:[47953436,47953560]
1031:111:[47953916,47954026]
1032:104:[47954497,47954600]
1033:66:[47957136,47957201]
1034:95:[47957358,47957452]
1035:121:[47958395,47958515]
1036:116:[47959789,47959904]
1037:141:[47961668,47961808]
1038:138:[47965049,47965186]
1039:82:[47965793,47965874]
2349:294:[47966827,47967120]
1020:275:[47878861,47879135]
1021:73:[47904669,47904741]
1022:121:[47910512,47910632]
1023:121:[47916900,47917020]
1024:253:[47918494,47918746]
1025:130:[47924273,47924402]
1026:121:[47929169,47929289]
1127:199:[47931329,47931527]
1028:93:[47949004,47949096]
1029:112:[47952039,47952150]
1030:125:[47953436,47953560]
1031:111:[47953916,47954026]
1032:104:[47954497,47954600]
1033:66:[47957136,47957201]
1034:95:[47957358,47957452]
1035:121:[47958395,47958515]
1036:116:[47959789,47959904]
1037:141:[47961668,47961808]
1038:138:[47965049,47965186]
1039:82:[47965793,47965874]
1040:129:[47966827,47966955]
2350:341:[47969683,47970023]
1020:275:[47878861,47879135]
1021:73:[47904669,47904741]
1022:121:[47910512,47910632]
1023:121:[47916900,47917020]
1024:253:[47918494,47918746]
1026:121:[47929169,47929289]
1127:199:[47931329,47931527]
1028:93:[47949004,47949096]
1029:112:[47952039,47952150]
1030:125:[47953436,47953560]
1031:111:[47953916,47954026]
1032:104:[47954497,47954600]
1033:66:[47957136,47957201]
1034:95:[47957358,47957452]
1035:121:[47958395,47958515]
1036:116:[47959789,47959904]
1037:141:[47961668,47961808]
1038:138:[47965049,47965186]
1039:82:[47965793,47965874]
2349:294:[47966827,47967120]
2351:887:[48018530,48019416]
2352:140:[48022190,48022329]
2353:111:[48024925,48025035]
2354:150:[48055526,48055675]
2355:96:[48056807,48056902]
2356:106:[48063446,48063551]
2357:184:[48064217,48064400]
2358:163:[48068369,48068531]
2359:166:[48069486,48069651]
2360:177:[48078656,48078832]
2361:131:[48080744,48080874]
2362:138:[48081711,48081848]
2363:173:[48083294,48083466]
2364:658:[48084206,48084863]
2354:150:[48055526,48055675]
2365:110:[48056350,48056459]
2355:96:[48056807,48056902]
2356:106:[48063446,48063551]
2357:184:[48064217,48064400]
2358:163:[48068369,48068531]
2359:166:[48069486,48069651]
2360:177:[48078656,48078832]
2361:131:[48080744,48080874]
2362:138:[48081711,48081848]
2363:173:[48083294,48083466]
2364:658:[48084206,48084863]
