0:355:[11873,12227]
581:91:[1890558,1890648]
582:68:[1891402,1891469]
583:120:[1895187,1895306]
584:175:[1896326,1896500]
585:157:[1897809,1897965]
586:200:[1900073,1900272]
587:159:[1902097,1902255]
588:104:[1903418,1903521]
589:112:[1904375,1904486]
590:175:[1905463,1905637]
591:106:[1916824,1916929]
592:100:[1918375,1918474]
593:145:[1919950,1920094]
594:86:[1920327,1920412]
595:87:[1922328,1922414]
596:138:[1935139,1935276]
597:164:[1950767,1950930]
598:114:[1956380,1956493]
599:69:[1956772,1956840]
600:222:[1956956,1957177]
601:84:[1959015,1959098]
602:139:[1959593,1959731]
603:157:[1960549,1960705]
604:213:[1960989,1961201]
605:772:[1961421,1962192]
606:233:[1981908,1982140]
607:123:[1986879,1987001]
608:91:[1987922,1988012]
609:52:[1990979,1991030]
610:87:[2066700,2066786]
611:133:[2075648,2075780]
612:83:[2077465,2077547]
613:54:[2080310,2080363]
614:190:[2082228,2082417]
615:99:[2087433,2087531]
616:88:[2100956,2101043]
617:137:[2103493,2103629]
618:89:[2103739,2103827]
619:121:[2105335,2105455]
620:81:[2106192,2106272]
621:91:[2106662,2106752]
622:117:[2116021,2116137]
623:475:[2116360,2116834]
624:284:[2005085,2005368]
610:87:[2066700,2066786]
611:133:[2075648,2075780]
612:83:[2077465,2077547]
613:54:[2080310,2080363]
614:190:[2082228,2082417]
615:99:[2087433,2087531]
616:88:[2100956,2101043]
617:137:[2103493,2103629]
618:89:[2103739,2103827]
619:121:[2105335,2105455]
620:81:[2106192,2106272]
621:91:[2106662,2106752]
622:117:[2116021,2116137]
623:475:[2116360,2116834]
625:291:[2005424,2005714]
610:87:[2066700,2066786]
611:133:[2075648,2075780]
612:83:[2077465,2077547]
613:54:[2080310,2080363]
614:190:[2082228,2082417]
615:99:[2087433,2087531]
616:88:[2100956,2101043]
617:137:[2103493,2103629]
618:89:[2103739,2103827]
619:121:[2105335,2105455]
620:81:[2106192,2106272]
621:91:[2106662,2106752]
622:117:[2116021,2116137]
623:475:[2116360,2116834]
626:181:[2036154,2036334]
610:87:[2066700,2066786]
611:133:[2075648,2075780]
612:83:[2077465,2077547]
613:54:[2080310,2080363]
614:190:[2082228,2082417]
615:99:[2087433,2087531]
616:88:[2100956,2101043]
617:137:[2103493,2103629]
618:89:[2103739,2103827]
619:121:[2105335,2105455]
620:81:[2106192,2106272]
621:91:[2106662,2106752]
622:117:[2116021,2116137]
623:475:[2116360,2116834]
627:1055:[2115898,2116952]
628:273:[2125077,2125349]
629:137:[2129445,2129581]
630:177:[2132488,2132664]
631:196:[2134874,2135069]
632:121:[2137743,2137863]
633:154:[2137953,2138106]
634:179:[2138994,2139172]
635:234:[2120987,2121220]
628:273:[2125077,2125349]
636:137:[2125436,2125572]
637:89:[2126126,2126214]
638:1042:[2160133,2161174]
639:127:[2234416,2234542]
640:117:[2234723,2234839]
641:264:[2235278,2235541]
642:294:[2235731,2236024]
643:232:[2237458,2237689]
644:3638:[2238015,2241652]
645:324:[2252695,2253018]
646:48:[2255535,2255582]
647:81:[2267907,2267987]
648:135:[2268155,2268289]
649:168:[2288870,2289037]
650:125:[2290030,2290154]
651:112:[2303919,2304030]
652:98:[2305899,2305996]
653:89:[2316416,2316504]
654:92:[2317245,2317336]
655:112:[2318857,2318968]
656:100:[2319677,2319776]
657:73:[2321363,2321435]
658:98:[2322896,2322993]
659:2249:[2281852,2284100]
660:185:[2323213,2323397]
661:89:[2327222,2327310]
662:106:[2328554,2328659]
663:101:[2330853,2330953]
664:80:[2332295,2332374]
665:137:[2333645,2333781]
666:2413:[2334473,2336885]
667:1034:[2336240,2337273]
668:137:[2337922,2338058]
669:177:[2338158,2338334]
670:408:[2339890,2340297]
671:82:[2341809,2341890]
672:182:[2343829,2344010]
667:1034:[2336240,2337273]
668:137:[2337922,2338058]
673:237:[2338158,2338394]
670:408:[2339890,2340297]
671:82:[2341809,2341890]
672:182:[2343829,2344010]
674:399:[2407753,2408151]
675:148:[2409914,2410061]
676:245:[2411172,2411416]
677:131:[2411621,2411751]
678:172:[2415886,2416057]
679:95:[2418345,2418439]
680:205:[2418611,2418815]
681:122:[2419036,2419157]
682:173:[2420645,2420817]
683:109:[2421198,2421306]
684:145:[2422630,2422774]
685:94:[2426294,2426387]
686:84:[2426926,2427009]
687:99:[2428045,2428143]
688:184:[2428266,2428449]
689:109:[2428940,2429048]
690:126:[2429961,2430086]
691:86:[2430182,2430267]
692:148:[2430522,2430669]
693:81:[2431079,2431159]
694:299:[2433550,2433848]
695:1605:[2435360,2436964]
696:526:[2439974,2440499]
697:70:[2441300,2441369]
698:102:[2441495,2441596]
699:106:[2442116,2442221]
700:51:[2442776,2442826]
701:57:[2443066,2443122]
702:153:[2444326,2444478]
703:89:[2445440,2445528]
704:114:[2445792,2445905]
705:157:[2447000,2447156]
706:102:[2449602,2449703]
707:83:[2449954,2450036]
708:183:[2450581,2450763]
709:155:[2451239,2451393]
710:94:[2451760,2451853]
711:185:[2452161,2452345]
712:216:[2452539,2452754]
713:84:[2453156,2453239]
714:134:[2457902,2458035]
715:1006:[2460183,2461188]
716:167:[2461284,2461450]
717:136:[2461549,2461684]
718:356:[2481358,2481713]
719:1855:[2482430,2484284]
720:929:[2487207,2488135]
721:36:[2488415,2488450]
722:369:[2487804,2488172]
723:110:[2489164,2489273]
724:127:[2489781,2489907]
725:157:[2491261,2491417]
726:92:[2492062,2492153]
727:144:[2493111,2493254]
728:33:[2494303,2494335]
729:682:[2494586,2495267]
730:133:[2517898,2518030]
731:206:[2518529,2518734]
732:53:[2519179,2519231]
733:65:[2519828,2519892]
734:77:[2519988,2520064]
735:88:[2520392,2520479]
736:2061:[2520848,2522908]
730:133:[2517898,2518030]
731:206:[2518529,2518734]
732:53:[2519179,2519231]
733:65:[2519828,2519892]
734:77:[2519988,2520064]
737:120:[2520360,2520479]
736:2061:[2520848,2522908]
738:200:[2518188,2518387]
731:206:[2518529,2518734]
732:53:[2519179,2519231]
733:65:[2519828,2519892]
734:77:[2519988,2520064]
735:88:[2520392,2520479]
736:2061:[2520848,2522908]
738:200:[2518188,2518387]
731:206:[2518529,2518734]
732:53:[2519179,2519231]
733:65:[2519828,2519892]
739:97:[2519968,2520064]
735:88:[2520392,2520479]
736:2061:[2520848,2522908]
738:200:[2518188,2518387]
731:206:[2518529,2518734]
732:53:[2519179,2519231]
733:65:[2519828,2519892]
734:77:[2519988,2520064]
737:120:[2520360,2520479]
736:2061:[2520848,2522908]
738:200:[2518188,2518387]
731:206:[2518529,2518734]
732:53:[2519179,2519231]
733:65:[2519828,2519892]
740:85:[2520395,2520479]
736:2061:[2520848,2522908]
738:200:[2518188,2518387]
731:206:[2518529,2518734]
732:53:[2519179,2519231]
733:65:[2519828,2519892]
735:88:[2520392,2520479]
736:2061:[2520848,2522908]
738:200:[2518188,2518387]
731:206:[2518529,2518734]
732:53:[2519179,2519231]
741:119:[2519774,2519892]
734:77:[2519988,2520064]
737:120:[2520360,2520479]
736:2061:[2520848,2522908]
742:449:[2522080,2522528]
743:78:[2522995,2523072]
744:97:[2523370,2523466]
745:67:[2524093,2524159]
746:135:[2524271,2524405]
747:121:[2525252,2525372]
748:60:[2525823,2525882]
749:105:[2526228,2526332]
750:85:[2526714,2526798]
751:100:[2527447,2527546]
752:130:[2527999,2528128]
753:95:[2529645,2529739]
754:138:[2530092,2530229]
755:91:[2535322,2535412]
756:136:[2535585,2535720]
757:67:[2536996,2537062]
758:120:[2537686,2537805]
759:97:[2538412,2538508]
760:82:[2540777,2540858]
761:163:[2541108,2541270]
762:61:[2542719,2542779]
763:79:[2543565,2543643]
764:192:[2560769,2560960]
765:178:[2564304,2564481]
766:529:[2572806,2573334]
767:216:[2575702,2575917]
768:272:[2576731,2577002]
769:168:[2700153,2700320]
770:206:[2702383,2702588]
771:227:[2704045,2704271]
772:164:[2706067,2706230]
773:1423:[2938045,2939467]
774:122:[2976180,2976301]
775:55:[2976793,2976847]
776:105:[2977064,2977168]
777:2950:[2977670,2980619]
778:92:[2980775,2980866]
779:390:[2983900,2984289]
780:232:[2980635,2980866]
779:390:[2983900,2984289]
781:120:[2985741,2985860]
782:351:[3102688,3103038]
783:52:[3160650,3160701]
784:136:[3301715,3301850]
785:104:[3313054,3313157]
786:209:[3319354,3319562]
787:149:[3321302,3321450]
788:155:[3322058,3322212]
789:1418:[3327947,3329364]
790:89:[3331123,3331211]
791:171:[3334391,3334561]
792:79:[3335230,3335308]
793:171:[3342144,3342314]
794:176:[3342614,3342789]
795:238:[3347435,3347672]
796:176:[3348529,3348704]
797:4946:[3350240,3355185]
781:120:[2985741,2985860]
782:351:[3102688,3103038]
783:52:[3160650,3160701]
784:136:[3301715,3301850]
785:104:[3313054,3313157]
786:209:[3319354,3319562]
787:149:[3321302,3321450]
788:155:[3322058,3322212]
789:1418:[3327947,3329364]
790:89:[3331123,3331211]
791:171:[3334391,3334561]
792:79:[3335230,3335308]
793:171:[3342144,3342314]
794:176:[3342614,3342789]
795:238:[3347435,3347672]
796:176:[3348529,3348704]
798:4889:[3350297,3355185]
799:62:[3044538,3044599]
800:230:[3371146,3371375]
801:608:[3379629,3380236]
802:47:[3382711,3382757]
803:171:[3383731,3383901]
804:58:[3385443,3385500]
805:162:[3385996,3386157]
806:154:[3389641,3389794]
807:131:[3389956,3390086]
808:76:[3391271,3391346]
809:94:[3392533,3392626]
810:153:[3394438,3394590]
811:190:[3394987,3395176]
812:75:[3396080,3396154]
813:103:[3396375,3396477]
814:667:[3397011,3397677]
815:2649:[3404505,3407153]
816:49:[3407475,3407523]
817:130:[3409202,3409331]
818:130:[3410334,3410463]
819:130:[3410559,3410688]
820:130:[3410934,3411063]
821:130:[3411176,3411305]
822:130:[3412453,3412582]
823:130:[3413218,3413347]
824:133:[3413551,3413683]
825:130:[3413796,3413925]
826:130:[3414934,3415063]
827:130:[3415261,3415390]
828:130:[3415701,3415830]
829:130:[3416151,3416280]
830:130:[3416359,3416488]
831:133:[3417196,3417328]
832:130:[3417529,3417658]
833:133:[3417740,3417872]
834:127:[3418359,3418485]
835:136:[3421771,3421906]
836:136:[3421985,3422120]
837:130:[3422671,3422800]
838:130:[3424358,3424487]
839:133:[3425121,3425253]
840:172:[3425638,3425809]
841:124:[3426433,3426556]
842:121:[3427346,3427466]
843:139:[3428113,3428251]
844:124:[3428569,3428692]
845:124:[3431113,3431236]
846:127:[3431965,3432091]
847:124:[3440687,3440810]
848:106:[3496388,3496493]
849:111:[3511901,3512011]
850:136:[3519029,3519164]
851:359:[3527701,3528059]
852:96:[3477259,3477354]
853:283:[3541555,3541837]
854:93:[3541987,3542079]
855:178:[3542276,3542453]
856:155:[3544063,3544217]
857:1723:[3544972,3546694]
858:352:[3547330,3547681]
859:193:[3548029,3548221]
860:127:[3548776,3548902]
861:107:[3549961,3550067]
862:79:[3551560,3551638]
863:136:[3551723,3551858]
864:88:[3552507,3552594]
865:105:[3553558,3553662]
866:74:[3555313,3555386]
867:118:[3563229,3563346]
868:154:[3563971,3564124]
869:178:[3566494,3566671]
870:78:[3569128,3569205]
871:99:[3598896,3598994]
872:122:[3599623,3599744]
873:244:[3624112,3624355]
874:188:[3638584,3638771]
875:117:[3639917,3640033]
876:111:[3643678,3643788]
877:144:[3644191,3644334]
878:90:[3644692,3644781]
879:123:[3645890,3646012]
880:140:[3647490,3647629]
881:95:[3648026,3648120]
882:3456:[3649310,3652765]
870:78:[3569128,3569205]
871:99:[3598896,3598994]
872:122:[3599623,3599744]
873:244:[3624112,3624355]
874:188:[3638584,3638771]
875:117:[3639917,3640033]
876:111:[3643678,3643788]
877:144:[3644191,3644334]
878:90:[3644692,3644781]
879:123:[3645890,3646012]
883:150:[3646563,3646712]
880:140:[3647490,3647629]
882:3456:[3649310,3652765]
870:78:[3569128,3569205]
871:99:[3598896,3598994]
872:122:[3599623,3599744]
873:244:[3624112,3624355]
874:188:[3638584,3638771]
875:117:[3639917,3640033]
876:111:[3643678,3643788]
877:144:[3644191,3644334]
878:90:[3644692,3644781]
879:123:[3645890,3646012]
881:95:[3648026,3648120]
882:3456:[3649310,3652765]
870:78:[3569128,3569205]
871:99:[3598896,3598994]
872:122:[3599623,3599744]
873:244:[3624112,3624355]
874:188:[3638584,3638771]
875:117:[3639917,3640033]
876:111:[3643678,3643788]
877:144:[3644191,3644334]
878:90:[3644692,3644781]
879:123:[3645890,3646012]
880:140:[3647490,3647629]
882:3456:[3649310,3652765]
870:78:[3569128,3569205]
871:99:[3598896,3598994]
872:122:[3599623,3599744]
873:244:[3624112,3624355]
874:188:[3638584,3638771]
875:117:[3639917,3640033]
876:111:[3643678,3643788]
877:144:[3644191,3644334]
878:90:[3644692,3644781]
879:123:[3645890,3646012]
882:3456:[3649310,3652765]
870:78:[3569128,3569205]
871:99:[3598896,3598994]
872:122:[3599623,3599744]
873:244:[3624112,3624355]
874:188:[3638584,3638771]
875:117:[3639917,3640033]
876:111:[3643678,3643788]
877:144:[3644191,3644334]
878:90:[3644692,3644781]
879:123:[3645890,3646012]
883:150:[3646563,3646712]
880:140:[3647490,3647629]
881:95:[3648026,3648120]
882:3456:[3649310,3652765]
884:274:[3607235,3607508]
873:244:[3624112,3624355]
874:188:[3638584,3638771]
875:117:[3639917,3640033]
876:111:[3643678,3643788]
877:144:[3644191,3644334]
878:90:[3644692,3644781]
879:123:[3645890,3646012]
880:140:[3647490,3647629]
882:3456:[3649310,3652765]
884:274:[3607235,3607508]
873:244:[3624112,3624355]
874:188:[3638584,3638771]
875:117:[3639917,3640033]
876:111:[3643678,3643788]
877:144:[3644191,3644334]
878:90:[3644692,3644781]
879:123:[3645890,3646012]
882:3456:[3649310,3652765]
884:274:[3607235,3607508]
873:244:[3624112,3624355]
874:188:[3638584,3638771]
875:117:[3639917,3640033]
876:111:[3643678,3643788]
877:144:[3644191,3644334]
878:90:[3644692,3644781]
879:123:[3645890,3646012]
881:95:[3648026,3648120]
882:3456:[3649310,3652765]
884:274:[3607235,3607508]
873:244:[3624112,3624355]
874:188:[3638584,3638771]
875:117:[3639917,3640033]
876:111:[3643678,3643788]
877:144:[3644191,3644334]
878:90:[3644692,3644781]
879:123:[3645890,3646012]
883:150:[3646563,3646712]
880:140:[3647490,3647629]
881:95:[3648026,3648120]
882:3456:[3649310,3652765]
884:274:[3607235,3607508]
873:244:[3624112,3624355]
874:188:[3638584,3638771]
875:117:[3639917,3640033]
876:111:[3643678,3643788]
877:144:[3644191,3644334]
878:90:[3644692,3644781]
879:123:[3645890,3646012]
880:140:[3647490,3647629]
881:95:[3648026,3648120]
882:3456:[3649310,3652765]
884:274:[3607235,3607508]
873:244:[3624112,3624355]
874:188:[3638584,3638771]
875:117:[3639917,3640033]
876:111:[3643678,3643788]
877:144:[3644191,3644334]
878:90:[3644692,3644781]
879:123:[3645890,3646012]
883:150:[3646563,3646712]
880:140:[3647490,3647629]
882:3456:[3649310,3652765]
885:107:[3614609,3614715]
873:244:[3624112,3624355]
874:188:[3638584,3638771]
875:117:[3639917,3640033]
876:111:[3643678,3643788]
877:144:[3644191,3644334]
878:90:[3644692,3644781]
879:123:[3645890,3646012]
883:150:[3646563,3646712]
880:140:[3647490,3647629]
881:95:[3648026,3648120]
882:3456:[3649310,3652765]
886:1872:[3652547,3654418]
887:156:[3656796,3656951]
888:109:[3659367,3659475]
889:131:[3659624,3659754]
890:576:[3662170,3662745]
891:486:[3662850,3663335]
892:4405:[3652547,3656951]
888:109:[3659367,3659475]
889:131:[3659624,3659754]
893:1768:[3662170,3663937]
894:3353:[3652547,3655899]
895:37:[3655935,3655971]
896:553:[3656399,3656951]
888:109:[3659367,3659475]
889:131:[3659624,3659754]
893:1768:[3662170,3663937]
897:2531:[3652547,3655077]
887:156:[3656796,3656951]
888:109:[3659367,3659475]
889:131:[3659624,3659754]
893:1768:[3662170,3663937]
886:1872:[3652547,3654418]
887:156:[3656796,3656951]
898:155:[3659367,3659521]
889:131:[3659624,3659754]
893:1768:[3662170,3663937]
899:400:[3668964,3669363]
900:125:[3670681,3670805]
901:112:[3672020,3672131]
902:159:[3673296,3673454]
903:151:[3677844,3677994]
904:94:[3679183,3679276]
905:368:[3679671,3680038]
906:132:[3680269,3680400]
907:79:[3683098,3683176]
908:214:[3683796,3684009]
909:106:[3686346,3686451]
910:246:[3687964,3688209]
911:55:[3689351,3689405]
912:120:[3689626,3689745]
913:186:[3691862,3692047]
914:189:[3692358,3692546]
915:1118:[3696783,3697900]
916:91:[3698075,3698165]
917:104:[3699224,3699327]
918:117:[3700559,3700675]
919:118:[3701650,3701767]
920:463:[3703412,3703874]
921:644:[3712425,3713068]
922:3438:[3728644,3732081]
923:92:[3732843,3732934]
924:69:[3739737,3739805]
925:140:[3739987,3740126]
926:110:[3742321,3742430]
927:68:[3742933,3743000]
928:38:[3743271,3743308]
929:109:[3745829,3745937]
930:208:[3746354,3746561]
931:178:[3747609,3747786]
932:175:[3750425,3750599]
933:169:[3751488,3751656]
934:199:[3753058,3753256]
935:229:[3753855,3754083]
936:157:[3755527,3755683]
937:170:[3756171,3756340]
938:78:[3761470,3761547]
939:64:[3761852,3761915]
940:140:[3764038,3764177]
941:175:[3765171,3765345]
942:128:[3768858,3768985]
943:346:[3773452,3773797]
944:438:[3773844,3774281]
945:128:[3775281,3775408]
946:190:[3782375,3782564]
947:81:[3784537,3784617]
948:172:[3786168,3786339]
949:102:[3789035,3789136]
950:1924:[3800070,3801993]
951:942:[3805696,3806637]
952:490:[3807132,3807621]
953:115:[3809446,3809560]
954:123:[3816735,3816857]
955:229:[3816967,3817195]
956:73:[3820528,3820600]
957:600:[3830255,3830854]
958:1054:[3830958,3832011]
959:88:[4000671,4000758]
960:151:[4001053,4001203]
961:332:[4012312,4012643]
962:583:[4472110,4472692]
963:36:[4475612,4475647]
964:238:[4476371,4476608]
965:429:[4482819,4483247]
966:102:[4483407,4483508]
967:692:[4484053,4484744]
968:411:[4715104,4715514]
969:801:[4771959,4772759]
970:89:[4829912,4830000]
971:247:[4832339,4832585]
972:133:[4834486,4834618]
973:1248:[4842604,4843851]
968:411:[4715104,4715514]
969:801:[4771959,4772759]
970:89:[4829912,4830000]
971:247:[4832339,4832585]
972:133:[4834486,4834618]
974:395:[4837460,4837854]
975:74:[5624130,5624203]
976:71:[5922731,5922801]
977:597:[5922869,5923465]
978:145:[5923949,5924093]
979:181:[5924397,5924577]
980:173:[5925161,5925333]
981:87:[5926432,5926518]
982:87:[5927089,5927175]
983:158:[5927799,5927956]
984:85:[5933311,5933395]
985:188:[5934530,5934717]
986:228:[5934933,5935160]
987:207:[5937152,5937358]
988:127:[5940173,5940299]
989:182:[5947345,5947526]
990:162:[5950927,5951088]
991:189:[5964676,5964864]
992:193:[5965351,5965543]
993:153:[5965691,5965843]
994:109:[5967174,5967282]
995:63:[5969211,5969273]
996:140:[5987708,5987847]
997:184:[5993206,5993389]
998:128:[6007163,6007290]
999:183:[6008129,6008311]
1000:138:[6012759,6012896]
1001:157:[6021853,6022009]
1002:66:[6027358,6027423]
1003:174:[6029146,6029319]
1004:145:[6038329,6038473]
1005:174:[6046214,6046387]
1006:231:[6052303,6052533]
1007:492:[6052357,6052848]
1008:130:[6100576,6100705]
1009:43:[6101890,6101932]
1010:45:[6132814,6132858]
1011:39:[6133792,6133830]
1012:81:[6142254,6142334]
1013:46:[6145263,6145308]
1014:46:[6147526,6147571]
1015:45:[6149067,6149111]
1016:88:[6150448,6150535]
1017:87:[6154459,6154545]
1018:122:[6155382,6155503]
1019:96:[6155589,6155684]
1020:122:[6156695,6156816]
1021:90:[6157328,6157417]
1022:2710:[6158544,6161253]
1023:434:[6086072,6086505]
1008:130:[6100576,6100705]
1010:45:[6132814,6132858]
1011:39:[6133792,6133830]
1012:81:[6142254,6142334]
1013:46:[6145263,6145308]
1014:46:[6147526,6147571]
1015:45:[6149067,6149111]
1016:88:[6150448,6150535]
1017:87:[6154459,6154545]
1018:122:[6155382,6155503]
1019:96:[6155589,6155684]
1020:122:[6156695,6156816]
1021:90:[6157328,6157417]
1022:2710:[6158544,6161253]
1023:434:[6086072,6086505]
1008:130:[6100576,6100705]
1009:43:[6101890,6101932]
1010:45:[6132814,6132858]
1011:39:[6133792,6133830]
1012:81:[6142254,6142334]
1013:46:[6145263,6145308]
1014:46:[6147526,6147571]
1015:45:[6149067,6149111]
1016:88:[6150448,6150535]
1017:87:[6154459,6154545]
1018:122:[6155382,6155503]
1019:96:[6155589,6155684]
1020:122:[6156695,6156816]
1021:90:[6157328,6157417]
1022:2710:[6158544,6161253]
1024:508:[6094347,6094854]
1008:130:[6100576,6100705]
1009:43:[6101890,6101932]
1010:45:[6132814,6132858]
1011:39:[6133792,6133830]
1012:81:[6142254,6142334]
1013:46:[6145263,6145308]
1014:46:[6147526,6147571]
1015:45:[6149067,6149111]
1016:88:[6150448,6150535]
